nid	isquery	qpid	spid	qcov	scov	bits	pide	lali	desc	species	qseq	genename
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1B6HMB3|A0A1B6HMB3_9HEMI	0.536384976525822	0.897838899803536	696	0.3538	1371	Uncharacterized protein (Fragment)	Homalodisca liturata	n.d.	g.51447
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1B6HMB3|A0A1B6HMB3_9HEMI	0.314162754303599	0.525867714472823	317	0.3437	803	Uncharacterized protein (Fragment)	Homalodisca liturata	n.d.	g.51447
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A077YY91|A0A077YY91_TRITR	0.870109546165884	0.944373673036093	1477	0.384	2224	Neurogenic locus Notch protein	Trichuris trichiura	n.d.	TTRE_0000101801
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A077YY91|A0A077YY91_TRITR	0.513302034428795	0.557112526539278	755	0.3666	1312	Neurogenic locus Notch protein	Trichuris trichiura	n.d.	TTRE_0000101801
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A077YY91|A0A077YY91_TRITR	0.446400625978091	0.484501061571125	659	0.3628	1141	Neurogenic locus Notch protein	Trichuris trichiura	n.d.	TTRE_0000101801
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A077YY91|A0A077YY91_TRITR	0.40962441314554	0.444585987261147	577	0.3649	1047	Neurogenic locus Notch protein	Trichuris trichiura	n.d.	TTRE_0000101801
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.472222222222222	0.977327935222672	1473	0.6056	1207	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.477699530516432	0.988663967611336	793	0.4046	1221	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.477699530516432	0.988663967611336	721	0.3784	1221	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.412754303599374	0.854251012145749	669	0.4	1055	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.424100156494523	0.877732793522267	655	0.3838	1084	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.322769953051643	0.668016194331984	352	0.3297	825	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q6IQ50|Q6IQ50_HUMAN	0.187010954616588	0.387044534412955	130	0.3033	478	NOTCH2 protein	Homo sapiens	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EE19|A0A0V1EE19_TRIPS	0.865805946791862	0.876088677751386	1469	0.3949	2213	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EE19|A0A0V1EE19_TRIPS	0.503129890453834	0.50910530482977	712	0.3639	1286	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EE19|A0A0V1EE19_TRIPS	0.541471048513302	0.547901821060966	711	0.354	1384	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0V1EE19|A0A0V1EE19_TRIPS	0.551643192488263	0.558194774346793	692	0.3376	1410	Neurogenic locus Notch protein	Trichinella pseudospiralis	n.d.	N
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A183IFQ3|A0A183IFQ3_9BILA	0.769170579029734	0.9393215480172	1467	0.4186	1966	Uncharacterized protein	Soboliphyme baturini	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A183IFQ3|A0A183IFQ3_9BILA	0.462050078247261	0.56426182513139	804	0.4022	1181	Uncharacterized protein	Soboliphyme baturini	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A183IFQ3|A0A183IFQ3_9BILA	0.450312989045383	0.549928332537028	699	0.3805	1151	Uncharacterized protein	Soboliphyme baturini	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A183IFQ3|A0A183IFQ3_9BILA	0.120109546165884	0.146679407548973	166	0.3648	307	Uncharacterized protein	Soboliphyme baturini	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.583333333333333	0.945466074825618	1466	0.5305	1491	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.242566510172144	0.393151553582752	369	0.3677	620	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.220266040688576	0.357006975269499	360	0.3854	563	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.219092331768388	0.355104629042486	353	0.3821	560	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.273865414710485	0.443880786303107	328	0.34	700	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.222222222222222	0.360177552314521	321	0.3504	568	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.219483568075117	0.35573874445149	305	0.3494	561	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.211658841940532	0.343056436271401	265	0.3475	541	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.176447574334898	0.285986049461002	199	0.3548	451	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.163145539906103	0.264426125554851	178	0.3381	417	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3A230|H3A230_LATCH	0.2339593114241	0.379201014584654	91.3	0.2324	598	Uncharacterized protein	Latimeria chalumnae	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.814162754303599	1.0832899531494	1461	0.4325	2081	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.33489827856025	0.445601249349297	649	0.4206	856	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.328638497652582	0.437272254034357	643	0.4131	840	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.327464788732394	0.435710567412806	611	0.4074	837	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.32981220657277	0.438833940655908	610	0.4021	843	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.328247261345853	0.436751691827173	596	0.4041	839	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.336071987480438	0.447162935970848	592	0.3993	859	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.320422535211268	0.426340447683498	572	0.4017	819	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.233176838810642	0.31025507548152	348	0.3742	596	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.171752738654147	0.22852680895367	229	0.3713	439	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0T6BEP8|A0A0T6BEP8_9SCAR	0.176056338028169	0.234252993232691	174	0.3511	450	Ankyrin repeat-containing protein (Fragment)	Oryctes borbonicus	n.d.	AMK59_1169
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.470657276995305	0.992574257425743	1458	0.6002	1203	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.477308294209703	1.00660066006601	800	0.4057	1220	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.476917057902973	1.00577557755776	715	0.3913	1219	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.439749608763693	0.927392739273927	676	0.3932	1124	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.342331768388106	0.721947194719472	436	0.3611	875	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6XA68|F6XA68_CALJA	0.140062597809077	0.295379537953795	192	0.3743	358	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A096MY44|A0A096MY44_PAPAN	1	1	920	1	442	Uncharacterized protein	Papio anubis	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|H2Q153|H2Q153_PANTR	1	1	920	1	442	Uncharacterized protein	Pan troglodytes	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G7NTZ0|G7NTZ0_MACFA	1	1	920	1	442	Putative uncharacterized protein	Macaca fascicularis	n.d.	EGM_01384
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F6ZJX4|F6ZJX4_MACMU	1	1	920	1	442	Uncharacterized protein	Macaca mulatta	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F6WJJ3|F6WJJ3_HORSE	1	1	916	0.9932	442	Uncharacterized protein	Equus caballus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F1PKH2|F1PKH2_CANLF	1	1	916	0.9932	442	Uncharacterized protein	Canis lupus familiaris	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|D2HL87|D2HL87_AILME	1	1	916	0.9932	442	Putative uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G3QPK5|G3QPK5_GORGO	1.00226244343891	1	915	0.9955	443	Uncharacterized protein	Gorilla gorilla gorilla	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|M3W0V8|M3W0V8_FELCA	1	1	915	0.991	442	Uncharacterized protein	Felis catus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F7GC85|F7GC85_CALJA	1	1	915	0.991	442	Transforming growth factor beta-2 isoform 1	Callithrix jacchus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G1SNK8|G1SNK8_RABIT	1	1	910	0.9864	442	Uncharacterized protein	Oryctolagus cuniculus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|L8IDU1|L8IDU1_9CETA	1	1	910	0.9842	442	Transforming growth factor beta-2	Bos mutus	n.d.	M91_13250
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|Q6T7C3|Q6T7C3_RABIT	1	1	907	0.9842	442	Transforming growth factor-beta 2	Oryctolagus cuniculus	n.d.	
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G1NSR1|G1NSR1_MYOLU	1	1	905	0.9819	442	Uncharacterized protein	Myotis lucifugus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A1S3F352|A0A1S3F352_DIPOR	1.00226244343891	1	902	0.9774	443	transforming growth factor beta-2 isoform X2	Dipodomys ordii	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A0A6YXU9|A0A0A6YXU9_MOUSE	1	1	885	0.957	442	Transforming growth factor beta-2	Mus musculus	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G3V6B1|G3V6B1_RAT	1	1	884	0.9525	442	Transforming growth factor beta-2	Rattus norvegicus	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|Q07257|TGFB2_RAT	1	1	881	0.9502	442	Transforming growth factor beta-2	Rattus norvegicus	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G5ATT1|G5ATT1_HETGA	1	1.00454545454545	855	0.9412	442	Transforming growth factor beta-2	Heterocephalus glaber	n.d.	GW7_11329
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|H0X245|H0X245_OTOGA	1	1	849	0.9457	442	Uncharacterized protein	Otolemur garnettii	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P61812|TGFB2_HUMAN	1	1.06763285024155	847	0.9344	442	Transforming growth factor beta-2	Homo sapiens	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P61811|TGFB2_CHLAE	1	1.06763285024155	847	0.9344	442	Transforming growth factor beta-2	Chlorocebus aethiops	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A0D9RT60|A0A0D9RT60_CHLSB	1	1.06763285024155	847	0.9344	442	Uncharacterized protein	Chlorocebus sabaeus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|H9EQQ0|H9EQQ0_MACMU	1	1.06763285024155	847	0.9344	442	Transforming growth factor beta-2 isoform 2	Macaca mulatta	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|K7DIM1|K7DIM1_PANTR	1	1.06763285024155	847	0.9344	442	Transforming growth factor, beta 2	Pan troglodytes	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|B2R7T2|B2R7T2_HUMAN	1	1.06763285024155	845	0.9321	442	cDNA, FLJ93591, highly similar to Homo sapiens transforming growth factor, beta 2 (TGFB2), mRNA	Homo sapiens	n.d.	
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|H2N3P5|H2N3P5_PONAB	1	1.06763285024155	844	0.9321	442	Uncharacterized protein	Pongo abelii	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F1PKH0|F1PKH0_CANLF	1	1.06763285024155	844	0.9299	442	Uncharacterized protein	Canis lupus familiaris	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|Q38L25|TGFB2_MUSPF	1	1.06763285024155	843	0.9276	442	Transforming growth factor beta-2	Mustela putorius furo	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F6YX31|F6YX31_HORSE	1	1.06763285024155	843	0.9276	442	Uncharacterized protein	Equus caballus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A096ML01|A0A096ML01_PAPAN	1.00226244343891	1.06746987951807	843	0.9323	443	Uncharacterized protein	Papio anubis	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|U6CPK2|U6CPK2_NEOVI	1	1.06763285024155	842	0.9253	442	Transforming growth factor beta-2	Neovison vison	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|M3XYQ7|M3XYQ7_MUSPF	1	1.06763285024155	842	0.9253	442	Transforming growth factor beta-2	Mustela putorius furo	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P09858|TGFB2_PIG	1	1.01609195402299	841	0.9253	442	Transforming growth factor beta-2	Sus scrofa	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F7G0A3|F7G0A3_CALJA	1	1.06763285024155	840	0.9253	442	Transforming growth factor beta-2 isoform 2	Callithrix jacchus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|I3MZX1|I3MZX1_ICTTR	1	1.06763285024155	839	0.9231	442	Uncharacterized protein	Ictidomys tridecemlineatus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P21214|TGFB2_BOVIN	1	1.06763285024155	838	0.9208	442	Transforming growth factor beta-2	Bos taurus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G3SQA9|G3SQA9_LOXAF	1.00226244343891	1.06746987951807	837	0.9255	443	Uncharacterized protein	Loxodonta africana	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|W5PPP2|W5PPP2_SHEEP	1.00226244343891	1.06746987951807	833	0.9187	443	Uncharacterized protein	Ovis aries	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|L5M1C0|L5M1C0_MYODS	1	1.06763285024155	832	0.9163	442	Transforming growth factor beta-2	Myotis davidii	n.d.	MDA_GLEAN10022871
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A1S3F1P3|A0A1S3F1P3_DIPOR	1.00226244343891	1.06746987951807	830	0.9142	443	transforming growth factor beta-2 isoform X1	Dipodomys ordii	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|S7NFY1|S7NFY1_MYOBR	1	1.06763285024155	830	0.9163	442	Transforming growth factor beta-2	Myotis brandtii	n.d.	D623_10022697
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|L5KB86|L5KB86_PTEAL	1	1.06763285024155	816	0.8959	442	Transforming growth factor beta-2	Pteropus alecto	n.d.	PAL_GLEAN10012181
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P27090|TGFB2_MOUSE	1	1.06763285024155	814	0.8959	442	Transforming growth factor beta-2	Mus musculus	n.d.	Tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A1S2ZLV7|A0A1S2ZLV7_ERIEU	0.936651583710407	1.00242130750605	812	0.9372	414	transforming growth factor beta-2	Erinaceus europaeus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|K9IXN8|K9IXN8_DESRO	1	1.06763285024155	812	0.8937	442	Putative transforming growth factor beta-2 isoform 4	Desmodus rotundus	n.d.	
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|H0VAK7|H0VAK7_CAVPO	1	1.06506024096386	801	0.8891	442	Uncharacterized protein	Cavia porcellus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|Q5MPQ1|Q5MPQ1_SHEEP	0.968325791855204	1.07	800	0.9136	428	Transforming growth factor beta 2 (Fragment)	Ovis aries	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A0P6K2D3|A0A0P6K2D3_HETGA	1	1.07281553398058	793	0.8846	442	Transforming growth factor beta-2 isoform 1	Heterocephalus glaber	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|Q9ERB7|Q9ERB7_MESAU	0.963800904977376	1.06766917293233	776	0.8873	426	Transforming growth factor-beta 2 (Fragment)	Mesocricetus auratus	n.d.	
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G3GRE7|G3GRE7_CRIGR	0.936651583710407	1.07253886010363	767	0.901	414	Transforming growth factor beta-2	Cricetulus griseus	n.d.	I79_000092
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F6XNK0|F6XNK0_MONDO	1	1.08333333333333	749	0.8778	442	Uncharacterized protein	Monodelphis domestica	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|G3WZB1|G3WZB1_SARHA	1.00226244343891	1.08312958435208	746	0.8781	443	Uncharacterized protein	Sarcophilus harrisii	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|L9LD07|L9LD07_TUPCH	1	1.17241379310345	740	0.8394	442	Transforming growth factor beta-2	Tupaia chinensis	n.d.	TREES_T100019122
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A1A6FZR4|A0A1A6FZR4_NEOLE	1.11990950226244	1	733	0.7677	495	Uncharacterized protein (Fragment)	Neotoma lepida	n.d.	A6R68_09478
8	0	tr|F6ZJX4|F6ZJX4_MACMU	sp|P17247|TGFB2_XENLA	1	1.07021791767554	730	0.8054	442	Transforming growth factor beta-2	Xenopus laevis	n.d.	tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A1L8G6B2|A0A1L8G6B2_XENLA	1	1.07021791767554	730	0.8054	442	Uncharacterized protein	Xenopus laevis	n.d.	XELAEV_18026237mg
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A0Q3TKX3|A0A0Q3TKX3_AMAAE	1	1.07281553398058	729	0.8348	442	Transforming growth factor beta-2	Amazona aestiva	n.d.	AAES_83195
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F6ZYQ1|F6ZYQ1_XENTR	1.00226244343891	1.0752427184466	728	0.8104	443	Transforming growth factor beta 2	Xenopus tropicalis	n.d.	tgfb2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A8RRQ5|A8RRQ5_9AVES	1	1.07281553398058	726	0.8439	442	Transforming growth factor beta 2	Anser anser	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091K9X0|A0A091K9X0_COLST	1	1.07281553398058	725	0.8416	442	Transforming growth factor beta-2	Colius striatus	n.d.	N325_05580
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|F1NNP2|F1NNP2_CHICK	1	1.07281553398058	725	0.8416	442	Transforming growth factor beta-2	Gallus gallus	n.d.	TGFB2
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A093CKP1|A0A093CKP1_9AVES	1	1.07281553398058	724	0.8416	442	Transforming growth factor beta-2	Pterocles gutturalis	n.d.	N339_01272
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A093H6T4|A0A093H6T4_STRCA	1	1.07281553398058	724	0.8416	442	Transforming growth factor beta-2	Struthio camelus australis	n.d.	N308_02472
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091W2S1|A0A091W2S1_OPIHO	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Opisthocomus hoazin	n.d.	N306_11594
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091EHU9|A0A091EHU9_CORBR	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Corvus brachyrhynchos	n.d.	N302_00733
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A087V5Z8|A0A087V5Z8_BALRE	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Balearica regulorum gibbericeps	n.d.	N312_01959
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A087QXC5|A0A087QXC5_APTFO	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Aptenodytes forsteri	n.d.	AS27_10776
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091QGN5|A0A091QGN5_MERNU	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Merops nubicus	n.d.	N331_03446
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A093GA25|A0A093GA25_PICPB	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Picoides pubescens	n.d.	N307_01829
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A099ZYS0|A0A099ZYS0_CHAVO	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Charadrius vociferus	n.d.	N301_06440
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A093NGS0|A0A093NGS0_PYGAD	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Pygoscelis adeliae	n.d.	AS28_14262
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091S837|A0A091S837_NESNO	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Nestor notabilis	n.d.	N333_05263
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091U0Q5|A0A091U0Q5_PHORB	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Phoenicopterus ruber ruber	n.d.	N337_03738
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091I6I9|A0A091I6I9_CALAN	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Calypte anna	n.d.	N300_11456
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091GHM8|A0A091GHM8_9AVES	1	1.07281553398058	723	0.8394	442	Transforming growth factor beta-2	Cuculus canorus	n.d.	N303_05324
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091VTS1|A0A091VTS1_NIPNI	1	1.07281553398058	723	0.8371	442	Transforming growth factor beta-2	Nipponia nippon	n.d.	Y956_07714
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A094LK56|A0A094LK56_ANTCR	1	1.07281553398058	723	0.8371	442	Transforming growth factor beta-2	Antrostomus carolinensis	n.d.	N321_10827
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A099Z7X4|A0A099Z7X4_TINGU	1	1.07281553398058	723	0.8371	442	Transforming growth factor beta-2	Tinamus guttatus	n.d.	N309_09520
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091HEP3|A0A091HEP3_BUCRH	1	1.07281553398058	722	0.8394	442	Transforming growth factor beta-2	Buceros rhinoceros silvestris	n.d.	N320_02239
8	0	tr|F6ZJX4|F6ZJX4_MACMU	tr|A0A091JRM2|A0A091JRM2_9AVES	1	1.07281553398058	721	0.8371	442	Transforming growth factor beta-2	Egretta garzetta	n.d.	Z169_08192
